63.310292	75.060387	33.360786
33.115738	124.636674	17.642341
1.427306	12.546760	177.147151
0.022928	-0.013509	-0.002973
-0.006127	0.011715	-0.000013
0.000249	-0.000721	0.005670
0.784721	0.780686	1.259316
170.430269	174.091006	189.529251
0.000000	0.000000	0.000000
0.000326	0.000255	0.000296
0.000663	0.000535	0.000605
0.001013	0.000837	0.000929
0.001376	0.001163	0.001267
0.001752	0.001512	0.001619
0.002142	0.001884	0.001986
0.002547	0.002279	0.002369
0.002966	0.002696	0.002767
0.003401	0.003135	0.003182
0.003851	0.003597	0.003612
0.004318	0.004080	0.004060
0.004801	0.004584	0.004524
0.005302	0.005110	0.005005
0.005820	0.005657	0.005504
0.006357	0.006225	0.006021
0.006912	0.006814	0.006557
0.007487	0.007423	0.007111
0.008081	0.008053	0.007684
0.008696	0.008703	0.008276
0.009331	0.009372	0.008888
0.009988	0.010061	0.009520
0.010666	0.010770	0.010172
0.011366	0.011497	0.010845
0.012089	0.012244	0.011539
0.012835	0.013010	0.012254
0.013605	0.013794	0.012991
0.014399	0.014596	0.013749
0.015217	0.015417	0.014530
0.016061	0.016255	0.015334
0.016930	0.017111	0.016161
0.017825	0.017985	0.017011
0.018746	0.018877	0.017883
0.019691	0.019788	0.018778
0.020660	0.020720	0.019693
0.021654	0.021672	0.020630
0.022670	0.022646	0.021587
0.023708	0.023642	0.022563
0.024768	0.024662	0.023558
0.025850	0.025707	0.024571
0.026952	0.026776	0.025601
0.028074	0.027871	0.026649
0.029215	0.028994	0.027712
0.030374	0.030144	0.028791
0.031552	0.031322	0.029885
0.032747	0.032530	0.030994
0.033959	0.033768	0.032116
0.035189	0.035033	0.033254
0.036435	0.036323	0.034410
0.037701	0.037636	0.035586
0.038984	0.038969	0.036783
0.040287	0.040319	0.038004
0.041608	0.041685	0.039251
0.042950	0.043065	0.040522
0.044311	0.044462	0.041818
0.045693	0.045875	0.043138
0.047094	0.047304	0.044481
0.048517	0.048751	0.045846
0.049960	0.050216	0.047233
0.051424	0.051699	0.048642
0.052910	0.053201	0.050070
0.054417	0.054722	0.051519
0.055946	0.056263	0.052988
0.057497	0.057824	0.054478
0.059071	0.059406	0.055988
0.060666	0.061009	0.057519
0.062284	0.062633	0.059072
0.063925	0.064279	0.060646
0.065589	0.065947	0.062242
0.067277	0.067637	0.063861
0.068987	0.069351	0.065502
0.070721	0.071088	0.067167
0.072479	0.072849	0.068854
0.074261	0.074634	0.070565
0.076067	0.076443	0.072300
0.077897	0.078277	0.074060
0.079752	0.080137	0.075843
0.081632	0.082023	0.077652
0.083537	0.083935	0.079486
0.085466	0.085873	0.081345
0.087421	0.087838	0.083230
0.089402	0.089831	0.085142
0.091408	0.091851	0.087079
0.093441	0.093900	0.089044
0.095499	0.095977	0.091035
0.097584	0.098083	0.093054
0.099695	0.100219	0.095100
0.101833	0.102384	0.097175
0.103998	0.104580	0.099277
0.106190	0.106806	0.101409
0.108409	0.109063	0.103569
0.110656	0.111351	0.105759
0.112931	0.113672	0.107978
0.115233	0.116024	0.110227
0.117564	0.118409	0.112506
0.119923	0.120827	0.114815
0.122310	0.123278	0.117156
0.124726	0.125763	0.119528
0.127171	0.128283	0.121931
0.129645	0.130837	0.124366
0.132148	0.133425	0.126832
0.134681	0.136050	0.129332
0.137243	0.138710	0.131864
0.139835	0.141406	0.134429
0.142458	0.144138	0.137027
0.145112	0.146906	0.139657
0.147797	0.149709	0.142321
0.150513	0.152547	0.145017
0.153263	0.155421	0.147746
0.156045	0.158329	0.150508
0.158861	0.161272	0.153302
0.161710	0.164248	0.156128
0.164595	0.167259	0.158987
0.167514	0.170304	0.161878
0.170468	0.173382	0.164802
0.173459	0.176494	0.167757
0.176486	0.179639	0.170745
0.179551	0.182816	0.173764
0.182653	0.186026	0.176816
0.185792	0.189269	0.179899
0.188971	0.192543	0.183014
0.192189	0.195850	0.186161
0.195446	0.199188	0.189340
0.198743	0.202557	0.192550
0.202081	0.205957	0.195791
0.205460	0.209389	0.199064
0.208881	0.212851	0.202368
0.212344	0.216344	0.205704
0.215850	0.219866	0.209071
0.219399	0.223419	0.212469
0.222990	0.227002	0.215898
0.226624	0.230616	0.219359
0.230299	0.234261	0.222853
0.234015	0.237938	0.226379
0.237772	0.241647	0.229938
0.241569	0.245389	0.233530
0.245406	0.249163	0.237156
0.249282	0.252971	0.240816
0.253196	0.256812	0.244511
0.257149	0.260688	0.248240
0.261139	0.264598	0.252004
0.265166	0.268543	0.255804
0.269229	0.272524	0.259640
0.273329	0.276540	0.263512
0.277463	0.280593	0.267420
0.281633	0.284683	0.271366
0.285838	0.288809	0.275348
0.290076	0.292974	0.279369
0.294347	0.297176	0.283427
0.298652	0.301417	0.287524
0.302989	0.305696	0.291660
0.307358	0.310015	0.295835
0.311758	0.314374	0.300049
0.316189	0.318772	0.304304
0.320650	0.323211	0.308598
0.325143	0.327691	0.312933
0.329667	0.332211	0.317310
0.334224	0.336772	0.321729
0.338815	0.341372	0.326190
0.343439	0.346014	0.330694
0.348099	0.350695	0.335242
0.352794	0.355417	0.339834
0.357526	0.360179	0.344470
0.362295	0.364981	0.349152
0.367102	0.369824	0.353880
0.371948	0.374707	0.358654
0.376834	0.379629	0.363475
0.381760	0.384592	0.368343
0.386728	0.389595	0.373260
0.391737	0.394637	0.378225
0.396789	0.399720	0.383240
0.401884	0.404843	0.388304
0.407024	0.410005	0.393419
0.412209	0.415207	0.398584
0.417439	0.420450	0.403801
0.422716	0.425731	0.409070
0.428041	0.431053	0.414391
0.433414	0.436414	0.419766
0.438835	0.441815	0.425194
0.444307	0.447256	0.430676
0.449827	0.452736	0.436211
0.455397	0.458257	0.441799
0.461016	0.463819	0.447438
0.466683	0.469421	0.453127
0.472399	0.475064	0.458866
